,word,language,documents
363,ghebracht,gml,Speghel_R1r.org
364,ghebracken,gml,GKS08-3487_001r.org
365,ghebrech,gml,AM08-0070_003r.org
366,ghebredet,gml,AM08-0073_228r.org
367,ghebreke,gml,NKS08-0045_174r.org
368,ghebreydet,gml,AM08-0070_003r.org
369,ghebrochen,gml,GKS08-3487_001r.org
370,ghebruket,gml,GKS08-3487_001r.org
371,ghebunden,gml,GKS08-3423_211r.org
372,ghebyldet,gml,AM04-0782_091r.org
373,ghecledet,gml,GKS08-3487_001r.org
374,ghecrucighet,gml,AM08-0073_136v.org GKS08-3487_001r.org
375,ghedacht,gml,AM08-0070_003r.org
376,ghedaen,gml,AM08-0073_082v.org AM08-0073_087r.org GKS08-3487_001r.org
377,ghedan,gml,GKS08-3423_211r.org AM08-0073_109r.org GKS08-3423_071v.org GKS08-3423_109v.org Hamburg-CodConv-6_002r.org AM08-0070_001r.org AM08-0073_013r.org
378,ghedancket,gml,AM08-0073_088v.org
379,ghedanken,gml,GKS08-3423_211r.org
380,ghede,gml,AM12-0417_073v.org
381,ghedechtenysse,gml,GKS08-3423_211r.org
382,ghedelet,gml,AM08-0070_001r.org
383,ghedencket,gml,AM12-0417_073v.org
384,ghedenke,gml,AM08-0073_013r.org
385,ghedich,gml,AM08-0073_013r.org
386,ghedichtet,gml,AM08-0070_001r.org
387,ghedoen,gml,GKS08-3487_001r.org
388,ghedoft,gml,Arndes1487_265r.org
389,ghedouwet,gml,AM12-0417_063r.org
390,ghedrenket,gml,AM08-0073_228r.org
391,ghedrucket,gml,GKS08-3423_211r.org GKS08-3423_103v.org AM08-0070_003r.org
392,ghedwunghen,gml,AM08-0070_003r.org
393,ghedychlyken,gml,GKS08-3423_211r.org
394,ghedylet,gml,AM08-0070_003r.org
395,ghedän,gml,Hamburg-CodConv-6_002r.org
396,gheereth,gml,GKS08-3487_001r.org
397,gheerne,gml,Speghel_R1r.org
398,gheest,gml,AM08-0073_109r.org AM08-0070_003r.org
399,gheet,gml,AM12-0417_001r.org
400,ghef,gml,AM08-0073_013r.org
401,ghegan,gml,GKS08-3423_111r2.org GKS08-3487_001r.org
402,ghegeuen,gml,GKS08-3423_103v.org AM08-0073_013r.org GKS08-3487_001r.org
403,ghegeyselet,gml,GKS08-3423_211r.org
404,ghegheuen,gml,AM08-0073_109r.org AM08-0070_003r.org GKS08-3487_001r.org
405,ghegoten,gml,AM08-0073_077r.org
406,ghegrot,gml,AM08-0073_044r.org
407,ghegrotet,gml,GKS08-3423_211r.org GKS08-3423_103v.org Guelf-1025Novi_065r.org
408,ghegrutet,gml,AM08-0073_094r.org AM08-0073_099r.org Hamburg-CodConv-6_002r.org AM12-0417_063r.org
409,ghehandelt,gml,GKS08-3423_111r2.org
410,ghehat,gml,GKS08-3487_001r.org
411,ghehatet,gml,Arndes1487_265r.org GKS08-3487_001r.org
412,gheherberget,gml,GKS08-3487_001r.org
413,gheheten,gml,GKS08-3423_211r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org Guelf-1025Novi_230r.org
414,ghehillighet,gml,AM08-0070_003r.org
415,ghehoghet,gml,AM08-0073_054v.org
416,gheholden,gml,Speghel_R1r.org GKS08-3487_001r.org AM04-0782_091r.org
417,ghehyndere,gml,GKS08-3487_001r.org
418,gheist,gml,AM08-0073_109r.org AM08-0073_082v.org Beschauwing_009.org AM08-0073_087r.org AM08-0073_136v.org
419,gheiste,gml,AM08-0073_109r.org AM08-0073_136v.org
420,gheistes,gml,AM08-0073_109r.org AM08-0070_003r.org
421,gheklaget,gml,GKS08-3423_211r.org
422,ghekomen,gml,Hamburg-CodConv-6_002r.org
423,ghekoren,gml,AM08-0073_088v.org
424,ghekrencket,gml,GKS08-3487_001r.org
425,ghekronet,gml,NKS08-0045_194r.org
426,ghekurret,gml,GKS08-3487_001r.org
427,ghekynet,gml,GKS08-3487_001r.org
428,ghelauet,gml,GKS08-3487_001r.org AM12-0417_063r.org
429,gheleden,gml,AM08-0070_003r.org GKS08-3487_001r.org
430,ghelereden,gml,Arndes1487_265r.org
431,gheleret,gml,AM08-0070_003r.org
432,ghelesen,gml,GKS08-3423_111r2.org
433,gheleuet,gml,Arndes1487_265r.org
434,ghelike,gml,AM08-0070_003r.org
