,word,language,documents
39,barmhertischeit,gml,UUB-C496_095r.org
40,barmhertklichen,gml,AM08-0073_082v.org AM08-0073_087r.org
41,barmhertycheit,gml,GKS08-3423_109v.org GKS08-3423_001r.org
42,barmhertycheyt,gml,GKS08-3423_211r.org GKS08-3423_103r.org GKS08-3423_071v.org GKS08-3423_109v.org GKS08-3487_009v.org GKS08-3423_111r2.org
43,barmhertychlyken,gml,GKS08-3423_211r.org
44,barmhertzickeit,gml,Koln-W52_167r.org
45,barmhiærtighed,da,NKS08-0045_120v.org
46,barmhiærtighedh,da,Thott04-0553_125v.org
47,barmhiærtighedz,da,Thott04-0553_125v.org
48,barmhiærtighet,da,Holm-A-0042_095v.org
49,barmhiærtughet,da,Lund-0035_064v.org Holm-A-0042_095v.org
50,barmn,da,AM12-0420_026r.org
51,barn,da,GKS04-1615_019r.org Thott04-0553_125v.org AM08-0075_063r.org Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org Lund-0035_023v.org
52,barnabas,gml,AM08-0073_013r.org
53,barndom,da,AM04-0789_001r.org AM04-0782_001r.org AM04-0784_080r.org
54,barndoom,da,NKS08-0045_120v.org
55,barnendhe,gml,GKS08-3487_009v.org
56,barst,gml,UBB-C496_019v.org
57,bart,gml,AM08-0073_088v.org
58,bartholomei,da,AM04-0784_300r.org
